customer_id,external_customer_key,first_name,last_name,gender,birth_date,email,phone,language_code,country_code,country,city,postal_code,acquisition_channel,acquisition_source,marketing_opt_in,preferred_device_type,signup_datetime,first_order_datetime,last_order_datetime,lifetime_orders,lifetime_gross_revenue,lifetime_discount_amount,lifetime_net_revenue,total_refunds_amount,avg_order_value,loyalty_tier,customer_segment,is_active_customer,churn_risk_score
CUST0002341,CK-C3C7DCA3890F,Lucho,Saez,male,2000-06-07,lucho.saez@icloud.com,+34974468862,es,ES,Spain,Alicante,14087,Referral,Review Site,False,mobile,2024-10-30 20:53:45,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002342,CK-71582361F03B,Pamela,Rodriguez,female,2001-09-30,pamela.rodriguez@hotmail.com,2769031089,en,US,United States,Austin,16088,Organic Search,Bing Organic,True,tablet,2024-04-14 15:41:25,2024-04-20 05:54:13,2025-11-11 09:48:51,6,2412.42,69.04,2538.23,0.0,423.04,Platinum,Occasional Buyer,True,34
CUST0002343,CK-54A54B7AB2A6,Susan,Williams,female,1978-08-29,susan.williams@proton.me,601-719-3932x5012,en,US,United States,Chicago,46664,Referral,Influencer Referral,True,mobile,2025-10-22 02:39:31,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002344,CK-D08A59BD7C8E,Christopher,Mason,male,1960-12-16,christopher.mason@hotmail.com,001-493-289-1190x8334,en,US,United States,Denver,95573,Referral,Partner Blog,True,mobile,2025-08-09 15:44:35,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002345,CK-C16363647F02,Yves,Gauthier,male,1973-04-27,yves.gauthier@outlook.com,0153416591,fr,FR,France,Paris,41257,Social,Instagram,True,desktop,2023-07-19 00:41:13,2024-06-01 02:12:10,2025-09-06 05:46:31,6,2149.82,201.29,2356.6,0.0,392.77,Gold,Occasional Buyer,True,34
CUST0002346,CK-175CA7ABFF61,Jordan,Franklin,male,1985-01-29,jordan.franklin@proton.me,+448081570510,en,GB,United Kingdom,Birmingham,BL29 6UA,Email,Winback Campaign,False,mobile,2024-12-07 08:06:54,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002347,CK-9B922088B6B6,Annette,Lewis,female,1967-03-28,annette.lewis@icloud.com,875.392.7125x66383,en,US,United States,Atlanta,41694,Referral,Influencer Referral,False,tablet,2022-12-23 23:47:50,2022-12-29 10:39:31,2025-11-23 08:51:19,10,3957.41,10.8,4186.74,0.0,418.67,Platinum,Occasional Buyer,True,34
CUST0002348,CK-8E7BE8711081,Maria,Schmit,female,1991-05-12,maria.schmit@yahoo.com,690-601-0943x96907,fr,BE,Belgium,Ghent,63801,Organic Search,Google Organic,True,desktop,2023-07-22 05:23:55,2023-08-24 06:17:56,2025-12-28 15:15:51,8,4258.62,137.92,4268.0,564.76,533.5,Platinum,Repeat Customer,True,10
CUST0002349,CK-E6C94A8B5BFC,Tonya,Wilson,female,1960-06-12,tonya.wilson@outlook.com,539-363-8546 x785,en,CA,Canada,Toronto,P8X2V8,Direct,Direct,True,mobile,2024-09-30 21:54:55,2024-12-03 12:03:45,2025-11-22 13:50:11,5,2124.34,178.41,1400.24,0.0,280.05,Gold,Occasional Buyer,True,36
CUST0002350,CK-B7DAAB44203F,Becky,Rodriguez,female,1978-12-04,becky.rodriguez@proton.me,(375)848-0157,en,US,United States,Los Angeles,37674,Email,Newsletter,True,mobile,2024-11-08 11:28:51,2025-03-14 00:25:45,2025-08-21 16:50:35,3,2318.65,199.86,2288.29,183.23,762.76,Gold,Occasional Buyer,True,40
CUST0002351,CK-0F4D739001B4,Joyce,Fitzgerald,female,1993-08-27,joyce.fitzgerald@outlook.com,+1-373-886-4631x75207,en,US,United States,Seattle,57918,Direct,Direct,False,tablet,2026-02-19 15:26:51,2026-03-06 11:46:11,2026-03-15 02:14:41,2,836.82,104.84,790.54,0.0,395.27,Silver,Loyal High Value,True,8
CUST0002352,CK-1BED2D6EBF70,Alix,Faure,female,1976-06-04,alix.faure@hotmail.com,06 95 74 90 50,fr,FR,France,Toulouse,83737,Referral,Influencer Referral,True,mobile,2024-03-14 00:59:37,2024-10-20 19:59:06,2025-04-07 21:15:15,3,603.03,0.0,723.64,0.0,241.21,Silver,At Risk,True,65
CUST0002353,CK-88878FE5050B,Joseph,Rhodes,male,2006-01-08,joseph.rhodes@hotmail.com,526-769-1215,en,US,United States,Boston,26749,Direct,Direct,True,mobile,2023-01-14 16:09:49,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002354,CK-FE7DA5F71A27,Linda,Ewing,female,1972-06-28,linda.ewing@hotmail.com,736-974-9946,en,US,United States,Denver,87883,Paid Search,Bing Ads,True,mobile,2024-01-26 07:13:55,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002355,CK-F0A4F5A72D64,Emir,van 't Riet,male,1999-12-22,emir.van.t.riet@outlook.com,(002)-8385786,nl,NL,Netherlands,Rotterdam,6278 IW,Direct,Direct,False,tablet,2025-12-07 06:22:30,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002356,CK-7FB9A1FF801E,Karl,Richardson,male,1964-06-03,karl.richardson@proton.me,+441164960532,en,GB,United Kingdom,Manchester,FY7 0ZZ,Paid Search,Meta Ads,False,desktop,2025-11-07 22:01:18,2025-11-10 11:53:21,2025-11-10 11:53:21,1,90.67,13.6,92.48,0.0,92.48,Bronze,Occasional Buyer,True,44
CUST0002357,CK-A86C3A999125,Stéphanie,Germain,female,1991-03-03,stephanie.germain@icloud.com,+33 3 62 04 50 18,fr,FR,France,Bordeaux,77490,Paid Search,Google Ads,True,desktop,2025-12-19 07:39:28,2026-02-22 05:44:01,2026-02-22 05:44:01,1,152.72,0.0,183.26,0.0,183.26,Bronze,Occasional Buyer,True,43
CUST0002358,CK-997A00CB240E,Mohammad,Smith,male,1962-08-30,mohammad.smith@gmail.com,(0121) 496 0768,en,GB,United Kingdom,Leeds,BN14 2SH,Referral,Review Site,True,mobile,2025-03-01 04:04:39,2025-05-04 07:47:04,2025-06-02 11:38:12,3,859.52,8.68,1021.01,0.0,340.34,Silver,At Risk,True,65
CUST0002359,CK-DBE2179E3D29,Benjamin,Alexandre,male,1972-05-22,benjamin.alexandre@yahoo.com,0327361032,fr,FR,France,Bordeaux,49898,Organic Search,Bing Organic,False,desktop,2024-01-17 03:38:35,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002360,CK-8FDDCEEE3052,Pamela,Flores,female,1969-05-09,pamela.flores@outlook.com,(955) 609-3204,en,CA,Canada,Montreal,M6G4J7,Organic Search,Bing Organic,False,desktop,2022-05-26 23:44:19,2022-10-12 00:19:21,2025-09-30 14:59:37,11,4582.08,302.33,4840.65,161.96,440.06,Platinum,Occasional Buyer,True,34
CUST0002361,CK-A1E06206D0EA,Océane,Jacquet,female,1973-05-05,oceane.jacquet@yahoo.com,+33 2 51 47 64 92,fr,FR,France,Lyon,45781,Paid Search,Google Ads,False,mobile,2025-02-05 17:09:42,2025-04-25 00:32:54,2025-10-25 16:06:17,3,1325.01,6.36,1443.16,0.0,481.05,Gold,Occasional Buyer,True,40
CUST0002362,CK-656F22DEF852,Anita,Randazzo,female,2004-03-26,anita.randazzo@outlook.com,3661801706,it,IT,Italy,Florence,34128,Organic Search,Google Organic,False,mobile,2024-08-05 05:07:26,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002363,CK-5ED2F5332F1C,Simonetta,Pugliese,female,1961-10-10,simonetta.pugliese@proton.me,3505676611,it,IT,Italy,Naples,16030,Paid Search,Bing Ads,True,mobile,2024-03-06 05:40:15,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002364,CK-6500C10B606D,Brigitte,Tessier,female,2002-10-25,brigitte.tessier@proton.me,+33 7 57 67 49 96,fr,FR,France,Paris,12874,Social,Facebook,False,mobile,2024-04-12 21:42:25,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002365,CK-E41D5B5AC1F1,Pauline,Tessier,female,1971-01-31,pauline.tessier@outlook.com,+33 5 82 61 08 57,fr,FR,France,Lille,86329,Referral,Review Site,True,mobile,2024-11-27 05:44:01,2025-06-26 02:15:17,2025-12-18 03:18:56,4,724.77,0.0,869.71,0.0,217.43,Silver,Repeat Customer,True,14
CUST0002366,CK-3BF8EC63E5F2,Lindsey,Sullivan,female,1994-09-21,lindsey.sullivan@gmail.com,384.227.1147x7320,en,US,United States,Atlanta,09443,Social,TikTok,False,mobile,2023-02-17 06:36:44,2023-04-21 18:14:20,2024-12-24 08:19:50,7,3994.93,37.15,4281.15,0.0,611.59,Platinum,At Risk,False,60
CUST0002367,CK-4153DA8BB28F,Tristan,Torres,male,1963-09-01,tristan.torres@hotmail.com,+33 7 88 81 47 61,fr,FR,France,Paris,61407,Paid Search,Meta Ads,False,mobile,2023-05-12 07:25:48,2023-09-24 22:55:54,2026-02-22 19:55:51,6,995.49,10.68,1037.19,0.0,172.86,Gold,Loyal High Value,True,1
CUST0002368,CK-F928F875B3A1,Fabienne,Siering,female,1979-07-02,fabienne.siering@yahoo.com,+49(0) 581128801,de,DE,Germany,Cologne,36138,Paid Search,Google Ads,True,mobile,2024-03-23 01:02:12,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002369,CK-351A2BA24B5E,Salvador,Chacón,male,2005-03-26,salvador.chacon@gmail.com,+34881075818,es,ES,Spain,Murcia,09170,Direct,Direct,True,mobile,2024-03-11 05:15:19,2024-04-10 07:30:41,2026-02-24 19:53:24,5,1195.49,43.33,1401.38,63.57,280.28,Gold,Loyal High Value,True,2
CUST0002370,CK-61DC397BF655,Elodia,Blanes,female,1961-03-09,elodia.blanes@gmail.com,+34 847 47 82 61,es,ES,Spain,Granada,15551,Paid Search,Bing Ads,True,mobile,2024-01-10 06:10:48,2024-07-29 04:34:06,2025-12-26 10:32:48,7,7734.41,403.31,8877.46,0.0,1268.21,Platinum,Repeat Customer,True,10
CUST0002371,CK-C5A099406161,Panfilo,Trupiano,male,2000-01-15,panfilo.trupiano@gmail.com,+39 34330047883,it,IT,Italy,Turin,20815,Organic Search,Google Organic,False,mobile,2025-03-08 15:17:14,2025-06-13 17:34:38,2026-03-31 12:09:06,3,489.74,19.27,582.61,0.0,194.2,Silver,Repeat Customer,True,16
CUST0002372,CK-6F5F7EA39203,Clémence,Rodriguez,female,1971-01-24,clemence.rodriguez@outlook.com,0384864908,fr,FR,France,Nice,10146,Referral,Review Site,False,mobile,2025-02-03 19:32:29,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002373,CK-279BD712F279,Sebastian,Sanmartín,male,1980-05-13,sebastian.sanmartin@yahoo.com,+34925 060 685,es,ES,Spain,Madrid,16451,Email,Lifecycle Campaign,True,mobile,2025-07-25 17:20:22,2025-10-30 22:43:59,2026-02-12 12:28:25,3,505.18,27.64,577.82,0.0,192.61,Silver,Repeat Customer,True,16
CUST0002374,CK-F33895E233A8,Jonathan,Johnson,male,1975-07-04,jonathan.johnson@proton.me,(369)952-4991,en,US,United States,Atlanta,61583,Organic Search,DuckDuckGo,True,mobile,2025-10-21 22:20:27,2025-11-03 01:10:30,2026-02-03 12:24:11,2,175.89,29.64,157.95,0.0,78.97,Bronze,Repeat Customer,True,18
CUST0002375,CK-FE9AE9006E52,Kelly,Sanchez,male,1957-01-20,kelly.sanchez@outlook.com,(954) 777-2522 x872,en,CA,Canada,Winnipeg,X1B 1C7,Organic Search,Google Organic,True,mobile,2024-12-11 07:08:47,2025-06-15 06:35:30,2025-12-25 01:47:06,4,2012.76,55.83,2211.32,0.0,552.83,Gold,Repeat Customer,True,14
CUST0002376,CK-CE66C5E26E58,Catherine,Gros,female,1988-01-26,catherine.gros@proton.me,05 57 17 94 54,fr,FR,France,Marseille,74183,Affiliate,Awin,True,mobile,2025-11-27 02:59:32,2025-12-07 15:09:42,2025-12-20 17:27:46,2,848.37,45.09,963.94,396.82,481.97,Silver,Repeat Customer,True,26
CUST0002377,CK-A90EA1B746D0,Christina,Bates,female,1998-11-11,christina.bates@yahoo.com,784.885.8800x6167,en,US,United States,San Francisco,58507,Direct,Direct,True,mobile,2025-07-18 09:05:39,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002378,CK-7AC15A601593,Sebastiano,Tintzmann,male,1978-10-27,sebastiano.tintzmann@outlook.com,0120750110,de,DE,Germany,Cologne,48193,Paid Search,Meta Ads,True,mobile,2024-04-27 16:49:34,2024-08-25 18:17:05,2025-07-29 16:44:29,4,1632.61,62.61,1868.3,0.0,467.08,Gold,Occasional Buyer,True,39
CUST0002379,CK-FC797A4797C4,Brenda,Mccoy,female,1995-04-11,brenda.mccoy@proton.me,820.387.5099,en,CA,Canada,Edmonton,A9A7Y1,Paid Search,Google Ads,False,desktop,2025-05-07 21:05:38,2025-08-23 13:19:08,2025-12-23 07:58:21,2,191.55,3.49,212.51,0.0,106.26,Bronze,Repeat Customer,True,18
CUST0002380,CK-067BD209E502,Philippe,Durand,male,2003-12-30,philippe.durand@gmail.com,+33 (0)6 35 22 60 16,fr,FR,France,Bordeaux,90404,Organic Search,Google Organic,True,desktop,2023-06-25 07:12:18,2023-11-25 21:40:42,2026-01-22 10:04:53,11,7923.01,605.4,8798.01,0.0,799.82,Platinum,Loyal High Value,True,1
CUST0002381,CK-756F742C2047,Guadalupe,Bilbao,male,1986-12-19,guadalupe.bilbao@yahoo.com,+34933 05 15 22,es,ES,Spain,Madrid,03510,Social,LinkedIn,True,mobile,2026-03-05 05:53:38,2026-03-25 15:50:47,2026-03-25 15:50:47,1,101.41,7.1,114.12,114.12,114.12,Bronze,New Customer,True,30
CUST0002382,CK-DBE6D0172A47,Margaux,Coste,female,1964-11-23,margaux.coste@proton.me,06 29 45 23 21,fr,FR,France,Nice,95718,Paid Search,Bing Ads,False,mobile,2023-02-13 12:31:15,2023-12-17 19:30:57,2024-12-17 23:24:09,3,636.96,43.9,711.67,0.0,237.22,Silver,At Risk,False,66
CUST0002383,CK-235F7F22D84B,Sian,Young,female,1971-11-29,sian.young@hotmail.com,01914960380,en,GB,United Kingdom,Cardiff,TN57 5YW,Organic Search,Google Organic,False,desktop,2024-09-17 16:27:38,2024-11-17 14:05:17,2025-07-02 23:21:25,5,1858.6,196.39,1994.65,408.17,398.93,Gold,Occasional Buyer,True,37
CUST0002384,CK-C9C57B061016,Josette,Maillet,female,1968-11-03,josette.maillet@proton.me,+33 (0)5 82 80 06 10,fr,FR,France,Rennes,21771,Direct,Direct,False,desktop,2025-12-08 04:17:22,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002385,CK-DEE685FB02F9,Romeo,Muti,male,1978-01-17,romeo.muti@yahoo.com,+39 053531069,it,IT,Italy,Florence,24064,Marketplace,Fnac Marketplace,False,mobile,2026-01-14 06:47:01,2026-01-27 22:28:02,2026-02-26 22:02:00,3,436.12,36.38,495.63,77.7,165.21,Silver,Repeat Customer,True,16
CUST0002386,CK-5A9E9D2DC8A9,Concetta,Petit,female,1959-01-22,concetta.petit@proton.me,(447)710-2767x7359,fr,BE,Belgium,Mons,94658,Social,Instagram,False,mobile,2023-12-23 16:36:50,2025-06-19 20:36:43,2025-06-19 20:36:43,1,203.15,20.32,221.22,0.0,221.22,Bronze,Occasional Buyer,True,45
CUST0002387,CK-0D9E482920B8,Shaun,McCarthy,male,1984-09-20,shaun.mccarthy@hotmail.com,+44(0)116 4960059,en,GB,United Kingdom,Leicester,B40 8QY,Paid Search,Meta Ads,False,mobile,2025-05-28 02:17:52,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002388,CK-575082B2D933,Valentine,Jacques,female,1996-12-23,valentine.jacques@hotmail.com,07 44 99 56 41,fr,FR,France,Rennes,17238,Marketplace,Cdiscount,False,desktop,2022-08-16 03:26:37,2022-10-22 17:58:54,2025-02-16 15:06:17,7,1867.41,64.1,2170.96,221.54,310.14,Gold,At Risk,False,60
CUST0002389,CK-84A2B969DBF9,Aimé,Aubert,male,1958-12-02,aime.aubert@yahoo.com,+33 (0)1 45 30 37 23,fr,FR,France,Lyon,55962,Direct,Direct,True,mobile,2024-02-28 10:45:59,2024-05-10 11:46:29,2025-11-16 08:48:42,8,2516.65,28.49,2648.81,1132.96,331.1,Platinum,Occasional Buyer,True,42
CUST0002390,CK-F56E33457448,Joe,Johnson,male,1958-08-31,joe.johnson@outlook.com,+1-342-976-2467,en,US,United States,Boston,87018,Social,Pinterest,True,tablet,2024-06-15 03:01:14,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002391,CK-6AE28769810F,Sieglinde,Heser,non_binary,1990-10-27,sieglinde.heser@gmail.com,0676650618,de,DE,Germany,Dresden,91901,Affiliate,Impact,True,mobile,2025-01-02 05:09:34,2025-08-14 07:56:16,2025-11-19 18:48:10,4,1353.9,0.0,1611.14,305.72,402.78,Gold,Occasional Buyer,True,38
CUST0002392,CK-6991774AEE9F,Thomas,Tanguy,male,1961-02-24,thomas.tanguy@icloud.com,+33 2 32 47 27 60,fr,FR,France,Lille,15270,Email,Newsletter,False,mobile,2023-07-04 21:52:45,2023-12-18 14:29:32,2024-10-04 11:41:57,5,1762.1,216.75,1854.42,0.0,370.88,Gold,At Risk,False,63
CUST0002393,CK-2FC6BA4E4C19,Kristen,Ryan,female,2004-02-02,kristen.ryan@icloud.com,678.728.0647x9695,en,US,United States,Atlanta,08551,Affiliate,Rakuten,True,mobile,2024-09-13 19:24:41,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002394,CK-4FBFDC10A65F,Giuseppina,Paffrath,female,1993-05-05,giuseppina.paffrath@gmail.com,+49(0)4491 476607,de,DE,Germany,Dresden,83268,Email,Newsletter,False,tablet,2025-04-27 13:38:02,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002395,CK-C32A68F47ABF,Alyssa,Williams,female,1988-01-02,alyssa.williams@outlook.com,(259)505-6165x565,en,US,United States,San Francisco,32956,Direct,Direct,True,mobile,2023-06-06 05:32:09,2023-06-26 18:08:46,2025-06-15 16:44:52,3,2389.63,0.0,2580.81,0.0,860.27,Platinum,Occasional Buyer,True,41
CUST0002396,CK-32C64507DF75,Denis,Rousset,male,1981-09-14,denis.rousset@hotmail.com,07 37 07 93 34,fr,FR,France,Bordeaux,72949,Social,Pinterest,False,mobile,2025-01-06 14:11:28,2025-01-18 19:41:55,2026-02-10 00:49:41,6,1318.13,0.78,1568.45,408.55,261.41,Gold,Loyal High Value,True,8
CUST0002397,CK-7AE68302B19C,Melissa,Rotteveel,female,1979-06-04,melissa.rotteveel@gmail.com,(033)-4843443,nl,NL,Netherlands,Maastricht,9575 YU,Paid Search,Meta Ads,True,desktop,2025-01-28 04:57:21,2025-04-28 17:07:40,2026-01-21 05:20:07,7,942.96,20.84,1135.45,0.0,162.21,Gold,Loyal High Value,True,1
CUST0002398,CK-C96B5C4840BC,Megan,Simpson,female,1980-05-07,megan.simpson@gmail.com,0115 4960334,en,GB,United Kingdom,Leicester,B3K 5GG,Direct,Direct,False,desktop,2022-12-28 07:36:01,2023-08-03 23:16:39,2026-02-01 18:08:21,7,4165.74,341.6,4588.97,0.0,655.57,Platinum,Loyal High Value,True,1
CUST0002399,CK-10623B4D978D,Cynthia,Collins,female,1995-05-28,cynthia.collins@outlook.com,214-915-2085,en,US,United States,Chicago,86715,Paid Search,Bing Ads,True,tablet,2023-03-02 17:30:36,2023-05-27 11:27:40,2026-01-03 09:52:52,6,7637.81,514.05,7081.35,3790.8,1180.23,Platinum,Loyal High Value,True,8
CUST0002400,CK-291427B2A981,Louis,Roux,male,1970-09-17,louis.roux@outlook.com,0141166799,fr,FR,France,Marseille,93667,Organic Search,DuckDuckGo,True,mobile,2025-08-29 14:14:09,2025-10-30 06:30:57,2026-02-25 08:54:58,4,1050.75,46.66,1214.24,0.0,303.56,Gold,Loyal High Value,True,4
CUST0002401,CK-44DF859BB2C2,Alan,Bowen,male,2001-12-22,alan.bowen@outlook.com,(940) 862-1182 x339,en,CA,Canada,Edmonton,P2L6R7,Organic Search,Bing Organic,False,desktop,2024-12-28 08:14:22,2025-03-17 07:15:31,2026-01-09 13:41:59,5,1156.42,8.31,1310.61,0.0,262.12,Gold,Loyal High Value,True,2
CUST0002402,CK-8481075DD6B5,Scott,Bradley,male,1955-09-27,scott.bradley@hotmail.com,(340)579-0569x65917,en,US,United States,Los Angeles,44536,Marketplace,Cdiscount,True,tablet,2024-05-19 05:31:42,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002403,CK-FDF396D19549,Ibrahim,Simons,male,1978-12-04,ibrahim.simons@icloud.com,+3198 6652404,nl,NL,Netherlands,Eindhoven,8574NM,Referral,Partner Blog,True,desktop,2026-01-14 00:23:31,2026-03-23 03:06:33,2026-03-23 03:06:33,1,42.07,0.0,58.47,0.0,58.47,Bronze,New Customer,True,22
CUST0002404,CK-B76E9E842ECC,Jimmy,Sanchez,male,1954-08-13,jimmy.sanchez@proton.me,(141) 016-6687,en,CA,Canada,Montreal,H7C 6V2,Direct,Direct,True,tablet,2025-11-16 17:09:09,2025-11-23 02:56:17,2026-02-20 13:42:23,3,2991.58,110.92,3255.14,882.56,1085.05,Platinum,Loyal High Value,True,14
CUST0002405,CK-0F4A48052BCD,Luce,Da Silva,female,1959-09-30,luce.da.silva@outlook.com,05 46 78 99 73,fr,FR,France,Lyon,91162,Paid Search,TikTok Ads,True,mobile,2023-10-19 22:12:38,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002406,CK-454169707B49,Agnès,Briand,female,1983-11-22,agnes.briand@yahoo.com,0183467179,fr,FR,France,Lille,82455,Organic Search,Bing Organic,True,mobile,2024-08-12 01:29:30,2024-10-16 02:46:21,2025-12-19 14:03:28,10,3899.52,47.6,4604.61,226.01,460.46,Platinum,Repeat Customer,True,10
CUST0002407,CK-65A15ABCC474,Eric,Sureda,male,1970-02-03,eric.sureda@proton.me,+34843779010,es,ES,Spain,Murcia,17772,Email,Newsletter,False,mobile,2024-07-07 21:17:54,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002408,CK-8C87AF4107C4,Maurice,Rocher,male,1982-03-10,maurice.rocher@gmail.com,01 47 24 37 57,fr,FR,France,Nice,29619,Paid Search,Google Ads,False,mobile,2024-01-19 08:10:43,2024-02-04 08:39:44,2025-12-13 07:52:03,4,765.37,31.7,880.41,321.53,220.1,Silver,Repeat Customer,True,22
CUST0002409,CK-F52420AB5EE0,Antonia,Callegaro,female,1954-07-24,antonia.callegaro@proton.me,+39 0776903063,it,IT,Italy,Bari,83040,Social,Facebook,True,mobile,2023-09-15 13:12:00,2023-11-20 12:42:34,2025-03-30 10:05:03,6,1896.44,54.16,2254.88,341.76,375.81,Gold,At Risk,False,60
CUST0002410,CK-4E4CF5C923AE,Kathleen,Cain,female,1970-06-22,kathleen.cain@yahoo.com,+1-252-694-5637x18344,en,US,United States,Boston,75673,Referral,Partner Blog,False,mobile,2025-02-08 02:03:45,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002411,CK-45E714D2491E,Elaine,Wright,female,1985-09-22,elaine.wright@hotmail.com,08081570590,en,GB,United Kingdom,Leeds,SN5W 9HU,Affiliate,Rakuten,False,mobile,2025-08-10 23:18:40,2025-08-24 18:35:55,2025-12-13 23:02:31,4,1307.85,66.6,1489.5,0.0,372.38,Gold,Repeat Customer,True,14
CUST0002412,CK-FD6C5B4221EC,Jennifer,Perez,female,1976-04-21,jennifer.perez@gmail.com,001-719-319-5419x8763,en,US,United States,Seattle,85899,Referral,Partner Blog,False,mobile,2024-08-07 03:01:31,2025-02-08 07:17:45,2026-03-11 18:11:50,5,2427.9,64.99,2559.43,0.0,511.89,Platinum,Loyal High Value,True,2
CUST0002413,CK-936063FEFCAB,Geneviève,Coste,female,1986-07-11,genevieve.coste@outlook.com,0638246657,fr,FR,France,Nice,20736,Email,Lifecycle Campaign,False,mobile,2022-10-13 21:19:39,2023-02-12 03:39:35,2025-08-02 20:25:25,4,1426.92,49.48,1148.37,0.0,287.09,Silver,Occasional Buyer,True,39
CUST0002414,CK-A0BA4AF1D3D9,Concepción,Conde,female,1998-12-23,concepcion.conde@icloud.com,+34 986 614 341,es,ES,Spain,Málaga,04129,Marketplace,eBay,True,tablet,2025-07-22 17:45:45,2025-09-03 11:47:42,2026-03-06 02:22:41,3,1301.55,49.39,1515.12,0.0,505.04,Gold,Loyal High Value,True,6
CUST0002415,CK-F1F9E2AFFC33,Elladio,Tencalla,male,2004-07-11,elladio.tencalla@icloud.com,0459599532,it,IT,Italy,Palermo,08046,Email,Newsletter,False,desktop,2024-07-21 21:54:21,2024-09-17 07:28:38,2025-12-23 21:29:29,4,912.54,43.37,1060.39,0.0,265.1,Silver,Repeat Customer,True,14
CUST0002416,CK-563D418E4FD1,Stan,van der Mast,male,1956-08-29,stan.van.der.mast@outlook.com,0842-199330,nl,NL,Netherlands,Rotterdam,7301VT,Referral,Partner Blog,True,mobile,2024-01-06 03:27:20,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,58
CUST0002417,CK-356EF89FE54C,Steven,Ellison,male,1972-12-23,steven.ellison@proton.me,(139) 740-1489,en,CA,Canada,Quebec City,N3A 7J2,Paid Search,Meta Ads,False,mobile,2024-05-13 01:27:05,,,0,0.0,0.0,0.0,0.0,0.0,Bronze,Prospect,False,66
CUST0002418,CK-2F7DAF906B6B,Françoise,Carre,female,1956-11-12,francoise.carre@hotmail.com,+33 (0)6 99 22 32 97,fr,FR,France,Nice,13912,Affiliate,Awin,False,desktop,2025-06-13 19:01:59,2025-08-26 14:29:41,2025-11-23 19:34:36,3,1728.22,128.47,1919.7,0.0,639.9,Gold,Occasional Buyer,True,40
CUST0002419,CK-2AC2323C5735,Leonardo,Leone,male,2006-01-01,leonardo.leone@outlook.com,+39 0933926876,it,IT,Italy,Palermo,06129,Social,Pinterest,True,desktop,2023-07-11 07:51:56,2023-10-26 04:24:28,2024-11-03 09:58:27,4,1668.43,40.7,1704.47,144.45,426.12,Gold,At Risk,False,65
CUST0002420,CK-4A01253B2312,Samantha,Wagner,female,1999-06-10,samantha.wagner@gmail.com,268-453-6649x8782,en,US,United States,Miami,76109,Social,LinkedIn,False,mobile,2025-03-31 10:38:29,2025-06-13 13:02:16,2025-12-13 18:18:05,5,1294.44,54.27,1339.38,0.0,267.88,Gold,Repeat Customer,True,12
CUST0002421,CK-195EA7040867,Griselda,Pratesi,female,1976-02-18,griselda.pratesi@outlook.com,037246287,it,IT,Italy,Bologna,63812,Paid Search,Meta Ads,True,desktop,2022-08-31 12:31:35,2022-10-21 11:09:54,2025-12-31 02:11:28,9,1802.58,1.32,2207.13,0.0,245.24,Gold,Loyal High Value,True,1
CUST0002422,CK-0AB31387DD69,Ewa,Schulz,female,1979-03-11,ewa.schulz@outlook.com,+49 (0) 4508 821009,de,DE,Germany,Berlin,88143,Paid Search,Meta Ads,True,tablet,2024-01-24 16:40:57,2024-09-29 04:55:22,2025-06-21 11:08:34,6,2181.77,47.72,1499.83,57.94,249.97,Gold,Occasional Buyer,True,35
